index,ID,Name,Club,Club logo,Flag,Photo,EUR_value,EUR_wage,Overall,Potential,Special,Age
10804,160220,O. Tapiano,Club de Deportes Temuco,https://cdn.sofifa.org/24/18/teams/112709.png,https://cdn.sofifa.org/flags/55.png,https://cdn.sofifa.org/48/18/players/160220.png,600000.0,1000.0,65,65,1662,25
10805,226012,R. Manning,Queens Park Rangers,https://cdn.sofifa.org/24/18/teams/15.png,https://cdn.sofifa.org/flags/25.png,https://cdn.sofifa.org/48/18/players/226012.png,825000.0,6000.0,65,74,1773,21
10806,232156,M. Honsak,SCR Altach,https://cdn.sofifa.org/24/18/teams/15009.png,https://cdn.sofifa.org/flags/4.png,https://cdn.sofifa.org/48/18/players/232156.png,800000.0,7000.0,65,73,1642,20
10807,237532,Rodrigo,CD Aves,https://cdn.sofifa.org/24/18/teams/666.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/237532.png,625000.0,3000.0,65,71,1589,24
10808,182748,C. Ribeiro,Oxford United,https://cdn.sofifa.org/24/18/teams/1951.png,https://cdn.sofifa.org/flags/50.png,https://cdn.sofifa.org/48/18/players/182748.png,500000.0,3000.0,65,66,1649,27
10809,200925,T. Rühle,SC Preußen Münster,https://cdn.sofifa.org/24/18/teams/531.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/200925.png,575000.0,1000.0,65,65,1634,26
10810,205533,A. Juel Andersen,Aarhus GF,https://cdn.sofifa.org/24/18/teams/271.png,https://cdn.sofifa.org/flags/13.png,https://cdn.sofifa.org/48/18/players/205533.png,550000.0,4000.0,65,67,1720,26
10811,208349,D. Volaš,Sparta Rotterdam,https://cdn.sofifa.org/24/18/teams/100646.png,https://cdn.sofifa.org/flags/44.png,https://cdn.sofifa.org/48/18/players/208349.png,525000.0,4000.0,65,65,1476,30
10812,222685,D. Follonier,FC Luzern,https://cdn.sofifa.org/24/18/teams/897.png,https://cdn.sofifa.org/flags/47.png,https://cdn.sofifa.org/48/18/players/222685.png,825000.0,3000.0,65,74,1600,23
10813,183517,A. Ogogo,Shrewsbury,https://cdn.sofifa.org/24/18/teams/127.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/183517.png,550000.0,2000.0,65,65,1897,27
10814,207838,Park Soo Chang,Sangju Sangmu FC,https://cdn.sofifa.org/24/18/teams/2055.png,https://cdn.sofifa.org/flags/167.png,https://cdn.sofifa.org/48/18/players/207838.png,550000.0,2000.0,65,65,1750,28
10815,216286,J. Andersen,Hammarby IF,https://cdn.sofifa.org/24/18/teams/708.png,https://cdn.sofifa.org/flags/13.png,https://cdn.sofifa.org/48/18/players/216286.png,750000.0,2000.0,65,72,1790,24
10816,218846,E. Ávila,Jaguares Fútbol Club,https://cdn.sofifa.org/24/18/teams/112903.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/218846.png,400000.0,1000.0,65,65,1323,30
10817,221662,S. Skrabb,IFK Norrköping,https://cdn.sofifa.org/24/18/teams/702.png,https://cdn.sofifa.org/flags/17.png,https://cdn.sofifa.org/48/18/players/221662.png,800000.0,2000.0,65,73,1735,22
10818,234974,D. Guba,Termalica Bruk-Bet Nieciecza,https://cdn.sofifa.org/24/18/teams/112510.png,https://cdn.sofifa.org/flags/43.png,https://cdn.sofifa.org/48/18/players/234974.png,625000.0,2000.0,65,66,1547,26
10819,240094,V. Fabris,F.B.C. Unione Venezia,https://cdn.sofifa.org/24/18/teams/205.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/240094.png,675000.0,2000.0,65,68,1768,24
10820,193246,L. Neagle,Seattle Sounders FC,https://cdn.sofifa.org/24/18/teams/111144.png,https://cdn.sofifa.org/flags/95.png,https://cdn.sofifa.org/48/18/players/193246.png,500000.0,3000.0,65,65,1843,30
10821,138719,C. O'Grady,Chesterfield,https://cdn.sofifa.org/24/18/teams/1924.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/138719.png,475000.0,5000.0,65,65,1578,31
10822,220895,A. Al Sulayhim,Al Shabab,https://cdn.sofifa.org/24/18/teams/111674.png,https://cdn.sofifa.org/flags/183.png,https://cdn.sofifa.org/48/18/players/220895.png,625000.0,7000.0,65,70,1830,23
10823,223199,M. Alt?nta?,Evkur Yeni Malatyaspor,https://cdn.sofifa.org/24/18/teams/113259.png,https://cdn.sofifa.org/flags/48.png,https://cdn.sofifa.org/48/18/players/223199.png,850000.0,8000.0,65,74,1546,21
10824,225759,B. Kamau,Melbourne City,https://cdn.sofifa.org/24/18/teams/112224.png,https://cdn.sofifa.org/flags/195.png,https://cdn.sofifa.org/48/18/players/225759.png,725000.0,4000.0,65,70,1569,22
10825,238559,S. Mai,SC Preußen Münster,https://cdn.sofifa.org/24/18/teams/531.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/238559.png,625000.0,1000.0,65,70,1224,23
10826,178143,E. Birniçan,Kasimpa?a SK,https://cdn.sofifa.org/24/18/teams/111339.png,https://cdn.sofifa.org/flags/48.png,https://cdn.sofifa.org/48/18/players/178143.png,375000.0,4000.0,65,65,1126,28
10827,210144,J. Al Bishi,Al Taawoun,https://cdn.sofifa.org/24/18/teams/112393.png,https://cdn.sofifa.org/flags/183.png,https://cdn.sofifa.org/48/18/players/210144.png,400000.0,6000.0,65,65,1548,30
10828,182496,J. Oremo,Halmstads BK,https://cdn.sofifa.org/24/18/teams/321.png,https://cdn.sofifa.org/flags/46.png,https://cdn.sofifa.org/48/18/players/182496.png,525000.0,2000.0,65,65,1649,30
10829,198625,S. Bain,Dundee FC,https://cdn.sofifa.org/24/18/teams/180.png,https://cdn.sofifa.org/flags/42.png,https://cdn.sofifa.org/48/18/players/198625.png,525000.0,2000.0,65,71,1051,25
10830,202721,A. Razak,AFC Eskilstuna,https://cdn.sofifa.org/24/18/teams/112171.png,https://cdn.sofifa.org/flags/108.png,https://cdn.sofifa.org/48/18/players/202721.png,750000.0,2000.0,65,72,1743,24
10831,206561,C. Walton,Wigan Athletic,https://cdn.sofifa.org/24/18/teams/1917.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/206561.png,975000.0,7000.0,65,79,1085,21
10832,210401,C. Donis,Panathinaikos FC,https://cdn.sofifa.org/24/18/teams/1884.png,https://cdn.sofifa.org/flags/22.png,https://cdn.sofifa.org/48/18/players/210401.png,825000.0,1000.0,65,74,1781,22
10833,215777,M. Tounkara,Lazio,https://cdn.sofifa.org/24/18/teams/46.png,https://cdn.sofifa.org/flags/136.png,https://cdn.sofifa.org/48/18/players/215777.png,975000.0,10000.0,65,77,1659,21
10834,217313,J. Caenepeel,Excelsior,https://cdn.sofifa.org/24/18/teams/1971.png,https://cdn.sofifa.org/flags/7.png,https://cdn.sofifa.org/48/18/players/217313.png,800000.0,3000.0,65,73,1585,20
10835,235233,T. Kutumela,Orlando Pirates,https://cdn.sofifa.org/24/18/teams/110930.png,https://cdn.sofifa.org/flags/140.png,https://cdn.sofifa.org/48/18/players/235233.png,725000.0,1000.0,65,69,1527,23
10836,238049,P. Pomykal,FC Dallas,https://cdn.sofifa.org/24/18/teams/695.png,https://cdn.sofifa.org/flags/95.png,https://cdn.sofifa.org/48/18/players/238049.png,725000.0,2000.0,65,74,1625,17
10837,177377,M. Ligoule,US Orléans Loiret Football,https://cdn.sofifa.org/24/18/teams/112276.png,https://cdn.sofifa.org/flags/18.png,https://cdn.sofifa.org/48/18/players/177377.png,160000.0,2000.0,65,65,1681,34
10838,215010,E. Brítez,Unión de Santa Fe,https://cdn.sofifa.org/24/18/teams/111716.png,https://cdn.sofifa.org/flags/52.png,https://cdn.sofifa.org/48/18/players/215010.png,575000.0,4000.0,65,69,1654,25
10839,231138,C. Bassogog,,https://cdn.sofifa.org/flags/103.png,https://cdn.sofifa.org/flags/103.png,https://cdn.sofifa.org/48/18/players/231138.png,0.0,0.0,65,72,1558,21
10840,190178,N. Gunnarsson,Djurgårdens IF,https://cdn.sofifa.org/24/18/teams/710.png,https://cdn.sofifa.org/flags/36.png,https://cdn.sofifa.org/48/18/players/190178.png,550000.0,2000.0,65,68,1651,26
10841,191458,C. Valoyes,Patriotas Boyacá FC,https://cdn.sofifa.org/24/18/teams/112527.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/191458.png,350000.0,1000.0,65,65,1666,33
10842,213987,E. Córdoba,Independiente Medellín,https://cdn.sofifa.org/24/18/teams/101103.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/213987.png,600000.0,1000.0,65,70,1599,23
10843,227555,Oh Chang Hyeon,Pohang Steelers,https://cdn.sofifa.org/24/18/teams/1474.png,https://cdn.sofifa.org/flags/167.png,https://cdn.sofifa.org/48/18/players/227555.png,700000.0,3000.0,65,69,1772,25
10844,236259,S. Peña,Granada CF,https://cdn.sofifa.org/24/18/teams/110832.png,https://cdn.sofifa.org/flags/59.png,https://cdn.sofifa.org/48/18/players/236259.png,750000.0,3000.0,65,71,1680,21
10845,177123,K. Das Neves,La Berrichonne de Châteauroux,https://cdn.sofifa.org/24/18/teams/212.png,https://cdn.sofifa.org/flags/18.png,https://cdn.sofifa.org/48/18/players/177123.png,375000.0,2000.0,65,65,1551,31
10846,188131,N. Rni?,Wolfsberger AC,https://cdn.sofifa.org/24/18/teams/111822.png,https://cdn.sofifa.org/flags/51.png,https://cdn.sofifa.org/48/18/players/188131.png,300000.0,4000.0,65,65,1579,32
10847,238052,A. Ježina,Royal Antwerp FC,https://cdn.sofifa.org/24/18/teams/230.png,https://cdn.sofifa.org/flags/10.png,https://cdn.sofifa.org/48/18/players/238052.png,425000.0,3000.0,65,66,895,28
10848,189924,B. Rymaniak,Korona Kielce,https://cdn.sofifa.org/24/18/teams/111083.png,https://cdn.sofifa.org/flags/37.png,https://cdn.sofifa.org/48/18/players/189924.png,450000.0,2000.0,65,65,1645,27
10849,206053,D. Marsura,F.B.C. Unione Venezia,https://cdn.sofifa.org/24/18/teams/205.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/206053.png,700000.0,2000.0,65,69,1624,23
10850,208869,D. Poleon,Bradford City,https://cdn.sofifa.org/24/18/teams/1804.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/208869.png,775000.0,4000.0,65,72,1592,23
10851,222693,H. Fertoli,Newell's Old Boys,https://cdn.sofifa.org/24/18/teams/110396.png,https://cdn.sofifa.org/flags/52.png,https://cdn.sofifa.org/48/18/players/222693.png,825000.0,4000.0,65,74,1644,22
10852,229093,S. Delikta?,Kardemir Karabükspor,https://cdn.sofifa.org/24/18/teams/112122.png,https://cdn.sofifa.org/flags/48.png,https://cdn.sofifa.org/48/18/players/229093.png,525000.0,5000.0,65,65,1558,30
10853,230117,Jhonatan,Moreirense FC,https://cdn.sofifa.org/24/18/teams/1900.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/230117.png,450000.0,2000.0,65,67,1030,26
10854,234725,I. Doumbia,SV Zulte-Waregem,https://cdn.sofifa.org/24/18/teams/15005.png,https://cdn.sofifa.org/flags/108.png,https://cdn.sofifa.org/48/18/players/234725.png,825000.0,3000.0,65,77,1653,19
10855,169701,L. Wilson,Port Vale,https://cdn.sofifa.org/24/18/teams/1928.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/169701.png,400000.0,5000.0,65,65,1704,29
10856,238053,S. Limbombe,Royal Antwerp FC,https://cdn.sofifa.org/24/18/teams/230.png,https://cdn.sofifa.org/flags/7.png,https://cdn.sofifa.org/48/18/players/238053.png,625000.0,4000.0,65,66,1668,26
10857,211174,F. Sporkslede,NAC Breda,https://cdn.sofifa.org/24/18/teams/1904.png,https://cdn.sofifa.org/flags/34.png,https://cdn.sofifa.org/48/18/players/211174.png,575000.0,3000.0,65,69,1746,23
10858,224230,A. Díaz,Club América,https://cdn.sofifa.org/24/18/teams/1879.png,https://cdn.sofifa.org/flags/83.png,https://cdn.sofifa.org/48/18/players/224230.png,775000.0,12000.0,65,72,1652,21
10859,229094,G. Güzel,Medicana Sivasspor,https://cdn.sofifa.org/24/18/teams/101041.png,https://cdn.sofifa.org/flags/48.png,https://cdn.sofifa.org/48/18/players/229094.png,500000.0,4000.0,65,65,1834,30
10860,231142,Nuno Tomás,CF Os Belenenses,https://cdn.sofifa.org/24/18/teams/1889.png,https://cdn.sofifa.org/flags/38.png,https://cdn.sofifa.org/48/18/players/231142.png,575000.0,2000.0,65,68,1422,21
10861,178150,K. Cissé,Bari,https://cdn.sofifa.org/24/18/teams/1848.png,https://cdn.sofifa.org/flags/118.png,https://cdn.sofifa.org/48/18/players/178150.png,550000.0,2000.0,65,65,1612,28
10862,203751,C. Townsend,Scunthorpe United,https://cdn.sofifa.org/24/18/teams/1949.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/203751.png,575000.0,3000.0,65,69,1673,24
10863,192231,J. Edwards,Walsall,https://cdn.sofifa.org/24/18/teams/1803.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/192231.png,650000.0,3000.0,65,67,1865,26
10864,212712,L. Woodberry,New England Revolution,https://cdn.sofifa.org/24/18/teams/691.png,https://cdn.sofifa.org/flags/95.png,https://cdn.sofifa.org/48/18/players/212712.png,525000.0,2000.0,65,67,1658,26
10865,229096,M. Bay?r,Osmanl?spor,https://cdn.sofifa.org/24/18/teams/112958.png,https://cdn.sofifa.org/flags/48.png,https://cdn.sofifa.org/48/18/players/229096.png,425000.0,5000.0,65,65,1627,28
10866,229608,Frédéric Maciel,Moreirense FC,https://cdn.sofifa.org/24/18/teams/1900.png,https://cdn.sofifa.org/flags/38.png,https://cdn.sofifa.org/48/18/players/229608.png,750000.0,2000.0,65,71,1610,23
10867,231912,Kim Geon Ung,Ulsan Hyundai Horang-i,https://cdn.sofifa.org/24/18/teams/1473.png,https://cdn.sofifa.org/flags/167.png,https://cdn.sofifa.org/48/18/players/231912.png,1000000.0,1000.0,65,79,1641,19
10868,237032,Javi Jiménez,Valencia CF,https://cdn.sofifa.org/24/18/teams/461.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/237032.png,700000.0,6000.0,65,73,1463,20
10869,240872,M. Dube,Orlando Pirates,https://cdn.sofifa.org/24/18/teams/110930.png,https://cdn.sofifa.org/flags/140.png,https://cdn.sofifa.org/48/18/players/240872.png,600000.0,1000.0,65,70,1592,24
10870,206313,J. Lopy,Clermont Foot 63,https://cdn.sofifa.org/24/18/teams/1815.png,https://cdn.sofifa.org/flags/136.png,https://cdn.sofifa.org/48/18/players/206313.png,675000.0,2000.0,65,69,1759,25
10871,212457,O. Vásquez,Patriotas Boyacá FC,https://cdn.sofifa.org/24/18/teams/112527.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/212457.png,550000.0,1000.0,65,65,1738,27
10872,155625,Kim Chi Woo,FC Seoul,https://cdn.sofifa.org/24/18/teams/982.png,https://cdn.sofifa.org/flags/167.png,https://cdn.sofifa.org/48/18/players/155625.png,210000.0,2000.0,65,65,1927,33
10873,223721,D. Londoño,Envigado FC,https://cdn.sofifa.org/24/18/teams/112526.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/223721.png,750000.0,1000.0,65,75,1601,22
10874,163049,J. Forte,Notts County,https://cdn.sofifa.org/24/18/teams/1937.png,https://cdn.sofifa.org/flags/66.png,https://cdn.sofifa.org/48/18/players/163049.png,525000.0,7000.0,65,65,1642,30
10875,231913,F. Aursnes,Molde FK,https://cdn.sofifa.org/24/18/teams/417.png,https://cdn.sofifa.org/flags/36.png,https://cdn.sofifa.org/48/18/players/231913.png,875000.0,2000.0,65,75,1824,21
10876,169449,K. Finnbogason,AC Horsens,https://cdn.sofifa.org/24/18/teams/1446.png,https://cdn.sofifa.org/flags/24.png,https://cdn.sofifa.org/48/18/players/169449.png,525000.0,4000.0,65,65,1525,30
10877,235753,Álvaro Arencibia,UD Las Palmas,https://cdn.sofifa.org/24/18/teams/472.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/235753.png,675000.0,5000.0,65,73,1643,23
10878,182761,A. Legzdins,Burnley,https://cdn.sofifa.org/24/18/teams/1796.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/182761.png,350000.0,10000.0,65,65,1077,30
10879,199658,F. Cuvelier,Walsall,https://cdn.sofifa.org/24/18/teams/1803.png,https://cdn.sofifa.org/flags/7.png,https://cdn.sofifa.org/48/18/players/199658.png,700000.0,3000.0,65,69,1831,24
10880,226538,H. Hauksson,AIK Solna,https://cdn.sofifa.org/24/18/teams/433.png,https://cdn.sofifa.org/flags/24.png,https://cdn.sofifa.org/48/18/players/226538.png,550000.0,3000.0,65,68,1697,25
10881,237546,J. Stojanovi?,KV Kortrijk,https://cdn.sofifa.org/24/18/teams/100081.png,https://cdn.sofifa.org/flags/51.png,https://cdn.sofifa.org/48/18/players/237546.png,700000.0,4000.0,65,69,1702,25
10882,210667,F. Vanzo,Waasland-Beveren,https://cdn.sofifa.org/24/18/teams/110913.png,https://cdn.sofifa.org/flags/7.png,https://cdn.sofifa.org/48/18/players/210667.png,750000.0,3000.0,65,71,1758,23
10883,165867,Kim Jae Sung,Jeonnam Dragons,https://cdn.sofifa.org/24/18/teams/1475.png,https://cdn.sofifa.org/flags/167.png,https://cdn.sofifa.org/48/18/players/165867.png,325000.0,2000.0,65,65,1827,33
10884,232939,Y. Nakasaka,Vissel Kobe,https://cdn.sofifa.org/24/18/teams/101146.png,https://cdn.sofifa.org/flags/163.png,https://cdn.sofifa.org/48/18/players/232939.png,1200000.0,2000.0,65,79,1723,19
10885,203500,D. Rose,Mansfield Town,https://cdn.sofifa.org/24/18/teams/1940.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/203500.png,775000.0,6000.0,65,72,1671,23
10886,213228,S. Asamoah,Sint-Truidense VV,https://cdn.sofifa.org/24/18/teams/680.png,https://cdn.sofifa.org/flags/117.png,https://cdn.sofifa.org/48/18/players/213228.png,700000.0,3000.0,65,69,1680,23
10887,236268,P. Velasco,,https://cdn.sofifa.org/flags/57.png,https://cdn.sofifa.org/flags/57.png,https://cdn.sofifa.org/48/18/players/236268.png,0.0,0.0,65,69,1536,24
10888,212973,M. Mari?,Lillestrøm SK,https://cdn.sofifa.org/24/18/teams/299.png,https://cdn.sofifa.org/flags/10.png,https://cdn.sofifa.org/48/18/players/212973.png,775000.0,5000.0,65,77,1062,21
10889,232685,K. Oi,Júbilo Iwata,https://cdn.sofifa.org/24/18/teams/101144.png,https://cdn.sofifa.org/flags/163.png,https://cdn.sofifa.org/48/18/players/232685.png,220000.0,2000.0,65,65,1422,33
10890,183789,M. Howard,Bolton Wanderers,https://cdn.sofifa.org/24/18/teams/4.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/183789.png,350000.0,7000.0,65,65,1082,30
10891,220654,J. Horsfield,NAC Breda,https://cdn.sofifa.org/24/18/teams/1904.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/220654.png,675000.0,2000.0,65,73,1702,21
10892,222702,Baek Dong Gyu,Jeju United FC,https://cdn.sofifa.org/24/18/teams/1478.png,https://cdn.sofifa.org/flags/167.png,https://cdn.sofifa.org/48/18/players/222702.png,550000.0,2000.0,65,67,1474,26
10893,239854,Wesley,Estoril Praia,https://cdn.sofifa.org/24/18/teams/10020.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/239854.png,650000.0,2000.0,65,72,1658,22
10894,241390,E. Elmas,Fenerbahçe SK,https://cdn.sofifa.org/24/18/teams/326.png,https://cdn.sofifa.org/flags/19.png,https://cdn.sofifa.org/48/18/players/241390.png,725000.0,9000.0,65,74,1621,17
10895,204783,Felipe,AD Alcorcón,https://cdn.sofifa.org/24/18/teams/100831.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/204783.png,625000.0,3000.0,65,71,1632,24
10896,140271,J. Restrepo,Águilas Doradas,https://cdn.sofifa.org/24/18/teams/112578.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/140271.png,40000.0,1000.0,65,65,1803,39
10897,215023,P. Míguez,Puebla,https://cdn.sofifa.org/24/18/teams/110152.png,https://cdn.sofifa.org/flags/60.png,https://cdn.sofifa.org/48/18/players/215023.png,500000.0,3000.0,65,65,1715,30
10898,226543,R. Córdoba,Jaguares Fútbol Club,https://cdn.sofifa.org/24/18/teams/112903.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/226543.png,525000.0,1000.0,65,67,1369,27
10899,234223,L. Maciel,Club Atlético Lanús,https://cdn.sofifa.org/24/18/teams/110395.png,https://cdn.sofifa.org/flags/52.png,https://cdn.sofifa.org/48/18/players/234223.png,700000.0,4000.0,65,73,1671,21
10900,239855,Ibson Melo,CS Marítimo,https://cdn.sofifa.org/24/18/teams/1893.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/239855.png,575000.0,3000.0,65,65,1605,27
10901,204528,W. Jordán,Grupo Desportivo de Chaves,https://cdn.sofifa.org/24/18/teams/518.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/204528.png,675000.0,3000.0,65,67,1554,26
10902,212976,T. Abe,Ulsan Hyundai Horang-i,https://cdn.sofifa.org/24/18/teams/1473.png,https://cdn.sofifa.org/flags/163.png,https://cdn.sofifa.org/48/18/players/212976.png,525000.0,3000.0,65,65,1758,29
10903,161776,C. Logan,Mansfield Town,https://cdn.sofifa.org/24/18/teams/1940.png,https://cdn.sofifa.org/flags/25.png,https://cdn.sofifa.org/48/18/players/161776.png,325000.0,4000.0,65,65,1120,31
10904,229872,A. Palacios,CD America de Cali,https://cdn.sofifa.org/24/18/teams/101099.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/229872.png,675000.0,1000.0,65,68,1706,25
10905,213745,Robert Costa,RC Celta de Vigo,https://cdn.sofifa.org/24/18/teams/450.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/213745.png,750000.0,5000.0,65,75,1413,23
10906,221681,P. Tavima,Alianza Petrolera,https://cdn.sofifa.org/24/18/teams/112579.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/221681.png,375000.0,1000.0,65,65,1421,31
10907,224241,N. Olij,AZ Alkmaar,https://cdn.sofifa.org/24/18/teams/1906.png,https://cdn.sofifa.org/flags/34.png,https://cdn.sofifa.org/48/18/players/224241.png,675000.0,2000.0,65,75,1117,21
10908,232177,M. Ogbu,IK Sirius,https://cdn.sofifa.org/24/18/teams/113458.png,https://cdn.sofifa.org/flags/133.png,https://cdn.sofifa.org/48/18/players/232177.png,675000.0,1000.0,65,68,1613,26
10909,228082,D. Burni?,VfB Stuttgart,https://cdn.sofifa.org/24/18/teams/36.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/228082.png,1000000.0,6000.0,65,79,1726,19
10910,236786,M. Terrier,RC Strasbourg,https://cdn.sofifa.org/24/18/teams/76.png,https://cdn.sofifa.org/flags/18.png,https://cdn.sofifa.org/48/18/players/236786.png,975000.0,9000.0,65,77,1600,20
10911,191730,S. Rafn,Lillestrøm SK,https://cdn.sofifa.org/24/18/teams/299.png,https://cdn.sofifa.org/flags/36.png,https://cdn.sofifa.org/48/18/players/191730.png,675000.0,2000.0,65,68,1716,25
10912,143091,P. Santillo,Arsenal de Sarandí,https://cdn.sofifa.org/24/18/teams/110394.png,https://cdn.sofifa.org/flags/52.png,https://cdn.sofifa.org/48/18/players/143091.png,40000.0,2000.0,65,65,1090,37
10913,237555,J. Bolingi,Royal Excel Mouscron,https://cdn.sofifa.org/24/18/teams/111560.png,https://cdn.sofifa.org/flags/110.png,https://cdn.sofifa.org/48/18/players/237555.png,750000.0,5000.0,65,71,1557,23
10914,181491,N. Burns,Sanfrecce Hiroshima,https://cdn.sofifa.org/24/18/teams/113157.png,https://cdn.sofifa.org/flags/195.png,https://cdn.sofifa.org/48/18/players/181491.png,550000.0,4000.0,65,65,1777,29
10915,205812,P. Terracciano,Empoli,https://cdn.sofifa.org/24/18/teams/1746.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/205812.png,375000.0,1000.0,65,65,1036,27
10916,158196,M. Fortuné,Southend United,https://cdn.sofifa.org/24/18/teams/1954.png,https://cdn.sofifa.org/flags/18.png,https://cdn.sofifa.org/48/18/players/158196.png,250000.0,3000.0,65,65,1650,35
10917,223732,A. Damen,Excelsior,https://cdn.sofifa.org/24/18/teams/1971.png,https://cdn.sofifa.org/flags/34.png,https://cdn.sofifa.org/48/18/players/223732.png,450000.0,3000.0,65,67,1196,27
10918,230644,V. Sakor,IFK Göteborg,https://cdn.sofifa.org/24/18/teams/319.png,https://cdn.sofifa.org/flags/36.png,https://cdn.sofifa.org/48/18/players/230644.png,875000.0,18000.0,65,75,1755,21
10919,178420,G. Figliomeni,Foggia,https://cdn.sofifa.org/24/18/teams/110911.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/178420.png,400000.0,1000.0,65,65,1354,30
10920,158453,F. Melara,Benevento Calcio,https://cdn.sofifa.org/24/18/teams/112026.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/158453.png,475000.0,8000.0,65,65,1679,31
10921,210422,K. Kami?ski,Júbilo Iwata,https://cdn.sofifa.org/24/18/teams/101144.png,https://cdn.sofifa.org/flags/37.png,https://cdn.sofifa.org/48/18/players/210422.png,500000.0,2000.0,65,69,1048,26
10922,214518,L. Ochoa,Atlético Bucaramanga,https://cdn.sofifa.org/24/18/teams/112992.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/214518.png,300000.0,1000.0,65,65,1740,32
10923,225014,G. Castrovilli,Cremonese,https://cdn.sofifa.org/24/18/teams/111434.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/225014.png,1200000.0,12000.0,65,79,1634,20
10924,232438,G. Nepomuceno,Oldham Athletic,https://cdn.sofifa.org/24/18/teams/1920.png,https://cdn.sofifa.org/flags/85.png,https://cdn.sofifa.org/48/18/players/232438.png,725000.0,2000.0,65,70,1602,24
10925,167926,A. Grant,Peterborough United,https://cdn.sofifa.org/24/18/teams/1938.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/167926.png,500000.0,4000.0,65,65,1763,30
10926,189686,D. McDermott,Swindon Town,https://cdn.sofifa.org/24/18/teams/1934.png,https://cdn.sofifa.org/flags/25.png,https://cdn.sofifa.org/48/18/players/189686.png,575000.0,5000.0,65,65,1621,27
10927,193014,C. Evina,Crawley Town,https://cdn.sofifa.org/24/18/teams/110890.png,https://cdn.sofifa.org/flags/103.png,https://cdn.sofifa.org/48/18/players/193014.png,575000.0,3000.0,65,69,1810,25
10928,232439,L. Vignali,La Spezia,https://cdn.sofifa.org/24/18/teams/110741.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/232439.png,800000.0,1000.0,65,76,1780,21
10929,238072,E. Löwen,1. FC Nürnberg,https://cdn.sofifa.org/24/18/teams/171.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/238072.png,775000.0,3000.0,65,75,1719,20
