ID,name,club,club_logo,flag,photo,nationality,eur_value,eur_wage,overall,potential,special,age
237942,P. Estupiñán,UD Almería,https://cdn.sofifa.org/18/teams/1861.png,https://cdn.sofifa.org/flags/57@3x.png,https://cdn.sofifa.org/18/players/237942.png,Ecuador,725000.0,7000.0,65,75,1580,19
177270,L. Martínez,Tiburones Rojos de Veracruz,https://cdn.sofifa.org/18/teams/110145.png,https://cdn.sofifa.org/flags/83@3x.png,https://cdn.sofifa.org/18/players/177270.png,Mexico,500000.0,3000.0,65,65,1768,30
887,N. Clarke,Grimsby Town,https://cdn.sofifa.org/18/teams/92.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/887.png,England,220000.0,4000.0,65,65,1378,33
200823,José Cruz,Viking FK,https://cdn.sofifa.org/18/teams/300.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/200823.png,Spain,450000.0,2000.0,65,65,1448,28
179831,C. Curran,Ross County FC,https://cdn.sofifa.org/18/teams/631.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/179831.png,England,575000.0,3000.0,65,65,1664,27
213624,S. López,Jaguares Fútbol Club,https://cdn.sofifa.org/18/teams/112903.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/213624.png,Argentina,325000.0,1000.0,65,65,1050,31
222328,J. Bager,Randers FC,https://cdn.sofifa.org/18/teams/1786.png,https://cdn.sofifa.org/flags/13@3x.png,https://cdn.sofifa.org/18/players/222328.png,Denmark,700000.0,3000.0,65,73,1507,20
241016,A. Vetrih,,,https://cdn.sofifa.org/flags/44@3x.png,https://cdn.sofifa.org/18/players/241016.png,Slovenia,0.0,0.0,65,66,1750,26
197241,K. Pannewitz,FC Carl Zeiss Jena,https://cdn.sofifa.org/18/teams/110591.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/197241.png,Germany,600000.0,1000.0,65,70,1691,25
201081,B. Kopacz,Zagłębie Lubin,https://cdn.sofifa.org/18/teams/110749.png,https://cdn.sofifa.org/flags/37@3x.png,https://cdn.sofifa.org/18/players/201081.png,Poland,575000.0,3000.0,65,68,1428,25
156025,H. Patronen,HJK Helsinki,https://cdn.sofifa.org/18/teams/100325.png,https://cdn.sofifa.org/flags/17@3x.png,https://cdn.sofifa.org/18/players/156025.png,Finland,220000.0,1000.0,65,65,1543,33
223097,F. Cristaldo,Defensa y Justicia,https://cdn.sofifa.org/18/teams/111710.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/223097.png,Argentina,650000.0,5000.0,65,72,1787,20
194937,T. Parkes,Carlisle United,https://cdn.sofifa.org/18/teams/1480.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/194937.png,England,525000.0,4000.0,65,66,1505,25
223866,S. Lovric,SK Sturm Graz,https://cdn.sofifa.org/18/teams/209.png,https://cdn.sofifa.org/flags/4@3x.png,https://cdn.sofifa.org/18/players/223866.png,Austria,825000.0,3000.0,65,77,1627,19
238970,N. Butzen,1. FC Magdeburg,https://cdn.sofifa.org/18/teams/110588.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/238970.png,Germany,675000.0,1000.0,65,68,1668,24
190074,N. Di Roberto,Salernitana,https://cdn.sofifa.org/18/teams/110373.png,https://cdn.sofifa.org/flags/27@3x.png,https://cdn.sofifa.org/18/players/190074.png,Italy,475000.0,2000.0,65,65,1631,31
216699,G. Zelalem,Arsenal,https://cdn.sofifa.org/18/teams/1.png,https://cdn.sofifa.org/flags/95@3x.png,https://cdn.sofifa.org/18/players/216699.png,United States,875000.0,18000.0,65,75,1660,20
219259,R. Brown,Forest Green,https://cdn.sofifa.org/18/teams/561.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/219259.png,England,850000.0,4000.0,65,74,1687,21
222587,F. Escobar,Newell's Old Boys,https://cdn.sofifa.org/18/teams/110396.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/222587.png,Argentina,675000.0,4000.0,65,73,1608,22
235899,D. Zeefuik,Ajax,https://cdn.sofifa.org/18/teams/245.png,https://cdn.sofifa.org/flags/34@3x.png,https://cdn.sofifa.org/18/players/235899.png,Netherlands,725000.0,2000.0,65,75,1696,19
189563,S. Salviato,Cremonese,https://cdn.sofifa.org/18/teams/111434.png,https://cdn.sofifa.org/flags/27@3x.png,https://cdn.sofifa.org/18/players/189563.png,Italy,400000.0,1000.0,65,65,1721,29
201084,R. Dow,Ross County FC,https://cdn.sofifa.org/18/teams/631.png,https://cdn.sofifa.org/flags/42@3x.png,https://cdn.sofifa.org/18/players/201084.png,Scotland,625000.0,3000.0,65,66,1670,26
220028,S. Adekugbe,IFK Göteborg,https://cdn.sofifa.org/18/teams/319.png,https://cdn.sofifa.org/flags/70@3x.png,https://cdn.sofifa.org/18/players/220028.png,Canada,650000.0,2000.0,65,72,1641,22
237692,P. Foden,Manchester City,https://cdn.sofifa.org/18/teams/10.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/237692.png,England,1100000.0,15000.0,65,84,1677,17
121980,A. Poggenborg,SC Fortuna Köln,https://cdn.sofifa.org/18/teams/110169.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/121980.png,Germany,270000.0,1000.0,65,65,1054,33
221053,E. Gómez,Rosario Central,https://cdn.sofifa.org/18/teams/110580.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/221053.png,Argentina,600000.0,4000.0,65,70,1589,23
235133,M. Finotto,Ternana,https://cdn.sofifa.org/18/teams/570.png,https://cdn.sofifa.org/flags/27@3x.png,https://cdn.sofifa.org/18/players/235133.png,Italy,725000.0,4000.0,65,69,1580,24
210046,K. Sadlier,Cork City,https://cdn.sofifa.org/18/teams/422.png,https://cdn.sofifa.org/flags/25@3x.png,https://cdn.sofifa.org/18/players/210046.png,Republic of Ireland,875000.0,1000.0,65,75,1742,22
211070,T. Hołota,Pogoń Szczecin,https://cdn.sofifa.org/18/teams/110746.png,https://cdn.sofifa.org/flags/37@3x.png,https://cdn.sofifa.org/18/players/211070.png,Poland,550000.0,2000.0,65,67,1669,26
226174,D. Payne,Excelsior,https://cdn.sofifa.org/18/teams/1971.png,https://cdn.sofifa.org/flags/95@3x.png,https://cdn.sofifa.org/18/players/226174.png,United States,650000.0,2000.0,65,72,1573,21
165502,J. Lillis,Rochdale,https://cdn.sofifa.org/18/teams/1955.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/165502.png,England,350000.0,2000.0,65,65,1110,30
235134,P. Rosario,PSV,https://cdn.sofifa.org/18/teams/247.png,https://cdn.sofifa.org/flags/34@3x.png,https://cdn.sofifa.org/18/players/235134.png,Netherlands,875000.0,4000.0,65,75,1730,20
221567,Sim Sang Min,FC Seoul,https://cdn.sofifa.org/18/teams/982.png,https://cdn.sofifa.org/flags/167@3x.png,https://cdn.sofifa.org/18/players/221567.png,Korea Republic,750000.0,2000.0,65,71,1708,24
230015,I. Diallo,KAS Eupen,https://cdn.sofifa.org/18/teams/2013.png,https://cdn.sofifa.org/flags/126@3x.png,https://cdn.sofifa.org/18/players/230015.png,Mali,775000.0,3000.0,65,75,1492,20
171391,E. Palos,Tigres U.A.N.L.,https://cdn.sofifa.org/18/teams/1970.png,https://cdn.sofifa.org/flags/83@3x.png,https://cdn.sofifa.org/18/players/171391.png,Mexico,325000.0,12000.0,65,65,1054,31
237183,M. Rojas,Club Atlético Lanús,https://cdn.sofifa.org/18/teams/110395.png,https://cdn.sofifa.org/flags/58@3x.png,https://cdn.sofifa.org/18/players/237183.png,Paraguay,975000.0,4000.0,65,77,1513,21
239999,Pedro Silva,Sporting CP,https://cdn.sofifa.org/18/teams/237.png,https://cdn.sofifa.org/flags/38@3x.png,https://cdn.sofifa.org/18/players/239999.png,Portugal,775000.0,2000.0,65,77,939,20
147584,D. Khomich,Amkar Perm,https://cdn.sofifa.org/18/teams/110234.png,https://cdn.sofifa.org/flags/40@3x.png,https://cdn.sofifa.org/18/players/147584.png,Russia,300000.0,5000.0,65,65,1070,32
222592,Kim Dong Jin,Daegu FC,https://cdn.sofifa.org/18/teams/2056.png,https://cdn.sofifa.org/flags/167@3x.png,https://cdn.sofifa.org/18/players/222592.png,Korea Republic,600000.0,2000.0,65,69,1420,24
158592,G. Montoya,Belgrano de Córdoba,https://cdn.sofifa.org/18/teams/111022.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/158592.png,Argentina,220000.0,3000.0,65,65,1112,34
208001,Paulo Otávio,FC Ingolstadt 04,https://cdn.sofifa.org/18/teams/111239.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/208001.png,Brazil,700000.0,5000.0,65,74,1698,22
222337,Jo Sung Jin,Suwon Samsung Bluewings,https://cdn.sofifa.org/18/teams/983.png,https://cdn.sofifa.org/flags/167@3x.png,https://cdn.sofifa.org/18/players/222337.png,Korea Republic,550000.0,3000.0,65,67,1423,26
225409,A. Al Shammari,Al Raed,https://cdn.sofifa.org/18/teams/112392.png,https://cdn.sofifa.org/flags/183@3x.png,https://cdn.sofifa.org/18/players/225409.png,Saudi Arabia,425000.0,6000.0,65,65,1672,28
183425,T. Elliott,Millwall,https://cdn.sofifa.org/18/teams/97.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/183425.png,England,675000.0,11000.0,65,68,1597,26
215170,R. Salinas,Ettifaq FC,https://cdn.sofifa.org/18/teams/112096.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/215170.png,Argentina,475000.0,5000.0,65,65,1500,31
226690,M. Castro,Unión de Santa Fe,https://cdn.sofifa.org/18/teams/111716.png,https://cdn.sofifa.org/flags/60@3x.png,https://cdn.sofifa.org/18/players/226690.png,Uruguay,375000.0,3000.0,65,65,1060,29
194178,M. Dumbuya,Partick Thistle F.C.,https://cdn.sofifa.org/18/teams/1754.png,https://cdn.sofifa.org/flags/138@3x.png,https://cdn.sofifa.org/18/players/194178.png,Sierra Leone,400000.0,2000.0,65,65,1716,29
205443,S. Benyamina,Hansa Rostock,https://cdn.sofifa.org/18/teams/27.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/205443.png,Germany,575000.0,1000.0,65,65,1521,27
142979,J. Quiroga,Belgrano de Córdoba,https://cdn.sofifa.org/18/teams/111022.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/142979.png,Argentina,120000.0,3000.0,65,65,1766,35
212099,S. Tronstad,FK Haugesund,https://cdn.sofifa.org/18/teams/1463.png,https://cdn.sofifa.org/flags/36@3x.png,https://cdn.sofifa.org/18/players/212099.png,Norway,725000.0,1000.0,65,70,1746,21
213635,T. Lapslie,Colchester United,https://cdn.sofifa.org/18/teams/1935.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/213635.png,England,725000.0,4000.0,65,74,1698,21
214659,N. Freire,PEC Zwolle,https://cdn.sofifa.org/18/teams/1914.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/214659.png,Argentina,675000.0,3000.0,65,73,1384,23
150659,V. Demarconnay,Paris FC,https://cdn.sofifa.org/18/teams/111817.png,https://cdn.sofifa.org/flags/18@3x.png,https://cdn.sofifa.org/18/players/150659.png,France,220000.0,2000.0,65,65,1085,34
225667,C. Chaplin,Portsmouth,https://cdn.sofifa.org/18/teams/1790.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/225667.png,England,1200000.0,3000.0,65,82,1705,20
229251,V. Mogos,Ascoli,https://cdn.sofifa.org/18/teams/1846.png,https://cdn.sofifa.org/flags/39@3x.png,https://cdn.sofifa.org/18/players/229251.png,Romania,575000.0,1000.0,65,69,1703,24
232067,N. Bandiera,Belgrano de Córdoba,https://cdn.sofifa.org/18/teams/111022.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/232067.png,Argentina,575000.0,5000.0,65,65,1492,27
199812,R. Allsop,Blackpool,https://cdn.sofifa.org/18/teams/1926.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/199812.png,England,525000.0,11000.0,65,71,1098,25
204676,Gus Ledes,CF Reus Deportiu,https://cdn.sofifa.org/18/teams/110854.png,https://cdn.sofifa.org/flags/38@3x.png,https://cdn.sofifa.org/18/players/204676.png,Portugal,700000.0,2000.0,65,70,1792,24
212100,M. Lowe,Derby County,https://cdn.sofifa.org/18/teams/91.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/212100.png,England,1100000.0,10000.0,65,79,1669,20
219781,D. Dussaut,Sint-Truidense VV,https://cdn.sofifa.org/18/teams/680.png,https://cdn.sofifa.org/flags/18@3x.png,https://cdn.sofifa.org/18/players/219781.png,France,625000.0,3000.0,65,71,1664,22
238981,T. Schwede,1. FC Magdeburg,https://cdn.sofifa.org/18/teams/110588.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/238981.png,Germany,750000.0,1000.0,65,71,1560,23
239749,J. Adebanjo,Vitória Setúbal,https://cdn.sofifa.org/18/teams/665.png,https://cdn.sofifa.org/flags/133@3x.png,https://cdn.sofifa.org/18/players/239749.png,Nigeria,625000.0,2000.0,65,70,1685,23
176261,G. Piesio,Arka Gdynia,https://cdn.sofifa.org/18/teams/111082.png,https://cdn.sofifa.org/flags/37@3x.png,https://cdn.sofifa.org/18/players/176261.png,Poland,550000.0,3000.0,65,65,1647,28
192645,D. Schahin,Roda JC Kerkrade,https://cdn.sofifa.org/18/teams/1902.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/192645.png,Germany,575000.0,4000.0,65,65,1615,27
205190,B. Sankoh,SM Caen,https://cdn.sofifa.org/18/teams/210.png,https://cdn.sofifa.org/flags/118@3x.png,https://cdn.sofifa.org/18/players/205190.png,Guinea,575000.0,6000.0,65,68,1559,25
210566,L. Chiaretti,Cittadella,https://cdn.sofifa.org/18/teams/111993.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/210566.png,Brazil,525000.0,1000.0,65,65,1541,29
212358,M. Petrasso,Queens Park Rangers,https://cdn.sofifa.org/18/teams/15.png,https://cdn.sofifa.org/flags/70@3x.png,https://cdn.sofifa.org/18/players/212358.png,Canada,800000.0,6000.0,65,73,1615,21
152454,G. Evans,Portsmouth,https://cdn.sofifa.org/18/teams/1790.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/152454.png,England,400000.0,4000.0,65,65,1850,29
235398,Jean Carlos,Granada CF,https://cdn.sofifa.org/18/teams/110832.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/235398.png,Brazil,800000.0,3000.0,65,73,1607,21
186502,G. Nijholt,NAC Breda,https://cdn.sofifa.org/18/teams/1904.png,https://cdn.sofifa.org/flags/34@3x.png,https://cdn.sofifa.org/18/players/186502.png,Netherlands,550000.0,3000.0,65,65,1792,27
203911,D. Albadoro,Ternana,https://cdn.sofifa.org/18/teams/570.png,https://cdn.sofifa.org/flags/27@3x.png,https://cdn.sofifa.org/18/players/203911.png,Italy,550000.0,1000.0,65,65,1600,28
228231,A. Aguilar,,,https://cdn.sofifa.org/flags/58@3x.png,https://cdn.sofifa.org/18/players/228231.png,Paraguay,0.0,0.0,65,65,1114,28
167559,A. Salugin,Amkar Perm,https://cdn.sofifa.org/18/teams/110234.png,https://cdn.sofifa.org/flags/40@3x.png,https://cdn.sofifa.org/18/players/167559.png,Russia,550000.0,7000.0,65,65,1591,28
221832,L. Olaza,Talleres de Cordoba,https://cdn.sofifa.org/18/teams/112670.png,https://cdn.sofifa.org/flags/60@3x.png,https://cdn.sofifa.org/18/players/221832.png,Uruguay,650000.0,3000.0,65,72,1786,22
205961,Alex Rodríguez,Boavista FC,https://cdn.sofifa.org/18/teams/1898.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/205961.png,Spain,700000.0,2000.0,65,69,1729,23
210314,I. Azemi,Holstein Kiel,https://cdn.sofifa.org/18/teams/576.png,https://cdn.sofifa.org/flags/219@3x.png,https://cdn.sofifa.org/18/players/210314.png,Kosovo,675000.0,4000.0,65,67,1440,25
227978,M. Mehlem,SV Darmstadt 98,https://cdn.sofifa.org/18/teams/110502.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/227978.png,Germany,1200000.0,4000.0,65,79,1686,19
234890,F. Margiotta,FC Lausanne-Sports,https://cdn.sofifa.org/18/teams/1862.png,https://cdn.sofifa.org/flags/27@3x.png,https://cdn.sofifa.org/18/players/234890.png,Italy,775000.0,21000.0,65,72,1437,23
239498,B. Henning,Hansa Rostock,https://cdn.sofifa.org/18/teams/27.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/239498.png,Germany,725000.0,1000.0,65,74,1544,22
220811,M. Ali Yakoubi,Al Fateh,https://cdn.sofifa.org/18/teams/112390.png,https://cdn.sofifa.org/flags/145@3x.png,https://cdn.sofifa.org/18/players/220811.png,Tunisia,550000.0,8000.0,65,67,1502,26
221323,J. Onguéné,FC Red Bull Salzburg,https://cdn.sofifa.org/18/teams/191.png,https://cdn.sofifa.org/flags/18@3x.png,https://cdn.sofifa.org/18/players/221323.png,France,1000000.0,3000.0,65,80,1432,19
186507,C. Landu Landu,Tromsø IL,https://cdn.sofifa.org/18/teams/418.png,https://cdn.sofifa.org/flags/36@3x.png,https://cdn.sofifa.org/18/players/186507.png,Norway,600000.0,2000.0,65,70,1695,25
234636,A. Pavlović,FC København,https://cdn.sofifa.org/18/teams/819.png,https://cdn.sofifa.org/flags/51@3x.png,https://cdn.sofifa.org/18/players/234636.png,Serbia,775000.0,6000.0,65,72,1482,23
238988,M. Ullmann,LASK Linz,https://cdn.sofifa.org/18/teams/252.png,https://cdn.sofifa.org/flags/4@3x.png,https://cdn.sofifa.org/18/players/238988.png,Austria,725000.0,4000.0,65,74,1637,21
177036,K. Guédé,SC Freiburg,https://cdn.sofifa.org/18/teams/25.png,https://cdn.sofifa.org/flags/43@3x.png,https://cdn.sofifa.org/18/players/177036.png,Slovakia,425000.0,8000.0,65,65,1668,32
177292,A. Ponroy,Bourg en Bresse Péronnas 01,https://cdn.sofifa.org/18/teams/110576.png,https://cdn.sofifa.org/flags/18@3x.png,https://cdn.sofifa.org/18/players/177292.png,France,375000.0,2000.0,65,65,1403,31
186508,A. Østbø,Rosenborg BK,https://cdn.sofifa.org/18/teams/298.png,https://cdn.sofifa.org/flags/36@3x.png,https://cdn.sofifa.org/18/players/186508.png,Norway,500000.0,2000.0,65,70,1007,26
189836,J. Mills,Perth Glory,https://cdn.sofifa.org/18/teams/111399.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/189836.png,England,500000.0,3000.0,65,66,1797,27
202893,R. Riski,SKN St. Pölten,https://cdn.sofifa.org/18/teams/112075.png,https://cdn.sofifa.org/flags/17@3x.png,https://cdn.sofifa.org/18/players/202893.png,Finland,675000.0,5000.0,65,67,1719,25
229517,Toni Villa,Real Valladolid,https://cdn.sofifa.org/18/teams/462.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/229517.png,Spain,925000.0,3000.0,65,76,1659,22
238989,R. Rep,LASK Linz,https://cdn.sofifa.org/18/teams/252.png,https://cdn.sofifa.org/flags/44@3x.png,https://cdn.sofifa.org/18/players/238989.png,Slovenia,575000.0,5000.0,65,65,1528,27
225678,H. Piedra,,,https://cdn.sofifa.org/flags/57@3x.png,https://cdn.sofifa.org/18/players/225678.png,Ecuador,0.0,0.0,65,71,1116,24
226446,M. Giordano,Club Atlético Huracán,https://cdn.sofifa.org/18/teams/111711.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/226446.png,Argentina,40000.0,2000.0,65,65,1048,37
236430,M. Lucero,Banfield,https://cdn.sofifa.org/18/teams/110404.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/236430.png,Argentina,625000.0,5000.0,65,66,1576,27
204175,J. Al-Hazaimeh,SC Preußen Münster,https://cdn.sofifa.org/18/teams/531.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/204175.png,Germany,550000.0,1000.0,65,67,1577,25
209551,A. Wailbi,Al Nassr,https://cdn.sofifa.org/18/teams/112139.png,https://cdn.sofifa.org/flags/183@3x.png,https://cdn.sofifa.org/18/players/209551.png,Saudi Arabia,525000.0,10000.0,65,66,1735,26
216463,H. Sakhi,AJ Auxerre,https://cdn.sofifa.org/18/teams/57.png,https://cdn.sofifa.org/flags/129@3x.png,https://cdn.sofifa.org/18/players/216463.png,Morocco,775000.0,4000.0,65,72,1651,21
152463,D. Holm,Vålerenga Fotball,https://cdn.sofifa.org/18/teams/920.png,https://cdn.sofifa.org/flags/36@3x.png,https://cdn.sofifa.org/18/players/152463.png,Norway,475000.0,2000.0,65,65,1820,31
173199,E. Legati,Vercelli,https://cdn.sofifa.org/18/teams/112398.png,https://cdn.sofifa.org/flags/27@3x.png,https://cdn.sofifa.org/18/players/173199.png,Italy,375000.0,1000.0,65,65,1455,31
111503,C. Ben Saada,ES Troyes AC,https://cdn.sofifa.org/18/teams/294.png,https://cdn.sofifa.org/flags/145@3x.png,https://cdn.sofifa.org/18/players/111503.png,Tunisia,325000.0,7000.0,65,65,1741,33
204176,T. Erat,MSV Duisburg,https://cdn.sofifa.org/18/teams/1825.png,https://cdn.sofifa.org/flags/5@3x.png,https://cdn.sofifa.org/18/players/204176.png,Azerbaijan,650000.0,2000.0,65,67,1790,25
209552,Y. Otayn,Ettifaq FC,https://cdn.sofifa.org/18/teams/112096.png,https://cdn.sofifa.org/flags/183@3x.png,https://cdn.sofifa.org/18/players/209552.png,Saudi Arabia,550000.0,5000.0,65,68,1606,26
215952,D. Arapov,FC Ural,https://cdn.sofifa.org/18/teams/111264.png,https://cdn.sofifa.org/flags/40@3x.png,https://cdn.sofifa.org/18/players/215952.png,Russia,550000.0,6000.0,65,71,1079,24
227216,I. Boggino,Temperley,https://cdn.sofifa.org/18/teams/112904.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/227216.png,Argentina,375000.0,3000.0,65,65,1305,31
232848,Y. Maruyama,F.C. Tokyo,https://cdn.sofifa.org/18/teams/101150.png,https://cdn.sofifa.org/flags/163@3x.png,https://cdn.sofifa.org/18/players/232848.png,Japan,450000.0,3000.0,65,65,1539,28
234640,B. Jatta,Hamburger SV,https://cdn.sofifa.org/18/teams/28.png,https://cdn.sofifa.org/flags/116@3x.png,https://cdn.sofifa.org/18/players/234640.png,Gambia,1000000.0,6000.0,65,78,1561,19
237456,L. Agbenyenu,Portimonense SC,https://cdn.sofifa.org/18/teams/10031.png,https://cdn.sofifa.org/flags/117@3x.png,https://cdn.sofifa.org/18/players/237456.png,Ghana,850000.0,2000.0,65,74,1795,20
204689,I. Ouédraogo,Wolfsberger AC,https://cdn.sofifa.org/18/teams/111822.png,https://cdn.sofifa.org/flags/101@3x.png,https://cdn.sofifa.org/18/players/204689.png,Burkina Faso,550000.0,5000.0,65,65,1594,28
211345,P. Azogue,,,https://cdn.sofifa.org/flags/53@3x.png,https://cdn.sofifa.org/18/players/211345.png,Bolivia,0.0,0.0,65,74,1710,22
221329,A. Smith-Brown,Heart of Midlothian,https://cdn.sofifa.org/18/teams/80.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/221329.png,England,750000.0,2000.0,65,75,1673,21
226705,D. Atanga,FC Red Bull Salzburg,https://cdn.sofifa.org/18/teams/191.png,https://cdn.sofifa.org/flags/117@3x.png,https://cdn.sofifa.org/18/players/226705.png,Ghana,850000.0,7000.0,65,74,1606,20
228241,J. van der Heyden,FC Twente,https://cdn.sofifa.org/18/teams/1908.png,https://cdn.sofifa.org/flags/34@3x.png,https://cdn.sofifa.org/18/players/228241.png,Netherlands,725000.0,3000.0,65,71,1722,21
232849,R. Ogawa,F.C. Tokyo,https://cdn.sofifa.org/18/teams/101150.png,https://cdn.sofifa.org/flags/163@3x.png,https://cdn.sofifa.org/18/players/232849.png,Japan,800000.0,2000.0,65,76,1643,20
233105,K. Dougall,Sparta Rotterdam,https://cdn.sofifa.org/18/teams/100646.png,https://cdn.sofifa.org/flags/195@3x.png,https://cdn.sofifa.org/18/players/233105.png,Australia,600000.0,3000.0,65,69,1664,24
210835,T. Nocchi,Perugia,https://cdn.sofifa.org/18/teams/199.png,https://cdn.sofifa.org/flags/27@3x.png,https://cdn.sofifa.org/18/players/210835.png,Italy,375000.0,1000.0,65,65,1008,26
211859,M. Ahlschwede,Würzburger FV,https://cdn.sofifa.org/18/teams/110197.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/211859.png,Germany,450000.0,1000.0,65,65,1512,27
221587,J. Lolley,Huddersfield Town,https://cdn.sofifa.org/18/teams/1939.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/221587.png,England,675000.0,11000.0,65,68,1680,24
222611,D. Rodríguez,River Plate,https://cdn.sofifa.org/18/teams/1876.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/222611.png,Argentina,875000.0,4000.0,65,75,1767,21
223123,E. Güral,Antalyaspor,https://cdn.sofifa.org/18/teams/741.png,https://cdn.sofifa.org/flags/48@3x.png,https://cdn.sofifa.org/18/players/223123.png,Turkey,550000.0,6000.0,65,65,1719,28
158867,A. Gerrard,Oldham Athletic,https://cdn.sofifa.org/18/teams/1920.png,https://cdn.sofifa.org/flags/25@3x.png,https://cdn.sofifa.org/18/players/158867.png,Republic of Ireland,375000.0,2000.0,65,65,1425,31
229011,K. N'Doram,AS Monaco,https://cdn.sofifa.org/18/teams/69.png,https://cdn.sofifa.org/flags/18@3x.png,https://cdn.sofifa.org/18/players/229011.png,France,825000.0,6000.0,65,76,1475,21
232851,K. Yoshimoto,F.C. Tokyo,https://cdn.sofifa.org/18/teams/101150.png,https://cdn.sofifa.org/flags/163@3x.png,https://cdn.sofifa.org/18/players/232851.png,Japan,475000.0,3000.0,65,66,1581,29
169619,G. Liddle,Carlisle United,https://cdn.sofifa.org/18/teams/1480.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/169619.png,England,375000.0,4000.0,65,65,1684,31
236947,J. Torunarigha,Hertha BSC Berlin,https://cdn.sofifa.org/18/teams/166.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/236947.png,Germany,1000000.0,4000.0,65,80,1451,19
193939,B. Kee,Accrington Stanley,https://cdn.sofifa.org/18/teams/110313.png,https://cdn.sofifa.org/flags/35@3x.png,https://cdn.sofifa.org/18/players/193939.png,Northern Ireland,650000.0,4000.0,65,66,1648,26
232852,T. Yonemoto,F.C. Tokyo,https://cdn.sofifa.org/18/teams/101150.png,https://cdn.sofifa.org/flags/163@3x.png,https://cdn.sofifa.org/18/players/232852.png,Japan,625000.0,4000.0,65,66,1765,26
228245,M. Wanitzek,Karlsruher SC,https://cdn.sofifa.org/18/teams/1832.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/228245.png,Germany,675000.0,1000.0,65,68,1717,24
